1	hashtags.keyword_0day
1	hashtags.keyword_0day
1	hashtags.keyword_0day
1	hashtags.keyword_0day
1	hashtags.keyword_0day
2	hashtags.keyword_0daytoday
2	hashtags.keyword_0daytoday
2	hashtags.keyword_0daytoday
2	hashtags.keyword_0daytoday
2	hashtags.keyword_0daytoday
3	hashtags.keyword_0patch
3	hashtags.keyword_0patch
3	hashtags.keyword_0patch
3	hashtags.keyword_0patch
3	hashtags.keyword_0patch
4	hashtags.keyword_0patching
4	hashtags.keyword_0patching
4	hashtags.keyword_0patching
4	hashtags.keyword_0patching
4	hashtags.keyword_0patching
5	hashtags.keyword_95CN
5	hashtags.keyword_95CN
5	hashtags.keyword_95CN
5	hashtags.keyword_95CN
5	hashtags.keyword_95CN
